nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
468,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
469,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
470,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
471,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
472,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
473,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
474,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
475,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
476,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
477,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
478,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
479,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
480,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
481,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
482,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
483,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
484,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
485,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
486,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
487,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
488,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
489,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
490,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
491,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
492,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
493,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
494,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
495,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
496,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
497,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
498,6644.000000000002,4275.373197401064,11255262.0,228.50330684454076,0.3333333333333332,17.7200254748252,138051.7992421685,138062.1896233402,2105.5080869013577,2723.8717850225657,4275.373197401064,6314.432621237873,11255033.496693155,19061168203.59115,3590.560836215307,1795.2804181076535,20.778416502433544,0.0514725664337904,0.24913041710245135,None
499,49.99999999999999,7.073329538527917,1206.0,1.6487049139245165,0.3333333333333334,2.4628218727785156,176.6918221084383,178.4856937044055,3.7639320225002098,4.9177826881745785,7.073329538527917,14.131392969067331,1204.3512950860754,31857.142857142855,9.213610280892752,4.606805140446376,3.5338364421687665,0.7288396816994853,0.13065414817424764,None
500,49.99999999999999,7.073329538527917,1206.0,1.6487049139245165,0.3333333333333334,2.4628218727785156,176.6918221084383,178.4856937044055,3.7639320225002098,4.9177826881745785,7.073329538527917,14.131392969067331,1204.3512950860754,31857.142857142855,9.213610280892752,4.606805140446376,3.5338364421687665,0.7288396816994853,0.13065414817424764,None
501,99.99999999999996,30.776524691861297,3950.0,4.323794228834881,0.3333333333333335,2.6418201783958715,409.6779222755358,411.7418039637378,15.974823116823632,21.375857287139308,30.776524691861297,62.682108622690166,3945.6762057711653,169531.31313131313,41.306251335550854,20.653125667775427,4.09677922275536,0.506911440994723,0.2602232229712519,None
502,99.99999999999996,30.776524691861297,3950.0,4.323794228834881,0.3333333333333335,2.6418201783958715,409.6779222755358,411.7418039637378,15.974823116823632,21.375857287139308,30.776524691861297,62.682108622690166,3945.6762057711653,169531.31313131313,41.306251335550854,20.653125667775427,4.09677922275536,0.506911440994723,0.2602232229712519,None
503,100.00000000000001,21.850891813172424,5074.0,2.88594176197336,0.3333333333333333,3.078335230546588,508.0118108863218,510.5710805390649,6.935729497084139,11.111456180001682,21.850891813172424,48.77676699999549,5071.114058238027,260682.82828282827,37.665310819993806,18.832655409996903,5.080118108863218,0.46149975165231977,0.20874977624354785,None
504,100.00000000000001,21.850891813172424,5074.0,2.88594176197336,0.3333333333333333,3.078335230546588,508.0118108863218,510.5710805390649,6.935729497084139,11.111456180001682,21.850891813172424,48.77676699999549,5071.114058238027,260682.82828282827,37.665310819993806,18.832655409996903,5.080118108863218,0.46149975165231977,0.20874977624354785,None
505,99.99999999999996,30.776524691861297,3950.0,4.323794228834881,0.3333333333333335,2.6418201783958715,409.6779222755358,411.7418039637378,15.974823116823632,21.375857287139308,30.776524691861297,62.682108622690166,3945.6762057711653,169531.31313131313,41.306251335550854,20.653125667775427,4.09677922275536,0.506911440994723,0.2602232229712519,None
506,99.99999999999996,30.776524691861297,3950.0,4.323794228834881,0.3333333333333335,2.6418201783958715,409.6779222755358,411.7418039637378,15.974823116823632,21.375857287139308,30.776524691861297,62.682108622690166,3945.6762057711653,169531.31313131313,41.306251335550854,20.653125667775427,4.09677922275536,0.506911440994723,0.2602232229712519,None
507,100.00000000000001,21.850891813172424,5074.0,2.88594176197336,0.3333333333333333,3.078335230546588,508.0118108863218,510.5710805390649,6.935729497084139,11.111456180001682,21.850891813172424,48.77676699999549,5071.114058238027,260682.82828282827,37.665310819993806,18.832655409996903,5.080118108863218,0.46149975165231977,0.20874977624354785,None
508,100.00000000000001,21.850891813172424,5074.0,2.88594176197336,0.3333333333333333,3.078335230546588,508.0118108863218,510.5710805390649,6.935729497084139,11.111456180001682,21.850891813172424,48.77676699999549,5071.114058238027,260682.82828282827,37.665310819993806,18.832655409996903,5.080118108863218,0.46149975165231977,0.20874977624354785,None
509,49.99999999999997,35.19338431824357,734.0,5.6511378560074395,0.33333333333333354,1.478373100259976,100.53854982045443,101.55927192672127,10.998757351182094,22.8405507848044,35.19338431824357,44.041461469318804,728.3488621439925,10314.285714285714,21.200910684514405,10.600455342257202,2.01077099640909,0.4418190547267279,0.163204723234048,None
510,99.99999999999999,56.30367295568553,2654.0,4.530046118571098,0.3333333333333334,2.073700745058166,260.944438530504,262.2590284047395,35.05572809000084,41.58913689858261,56.30367295568553,93.85208852294602,2649.469953881429,68779.79797979798,52.26295162436341,26.131475812181705,2.60944438530504,0.50236357544604,0.2671841560103955,None
511,99.99999999999999,56.30367295568553,2654.0,4.530046118571098,0.3333333333333334,2.073700745058166,260.944438530504,262.2590284047395,35.05572809000084,41.58913689858261,56.30367295568553,93.85208852294602,2649.469953881429,68779.79797979798,52.26295162436341,26.131475812181705,2.60944438530504,0.50236357544604,0.2671841560103955,None
512,100.0,64.77714463003758,2634.0,5.295860737426283,0.33333333333333337,2.0564423819379143,257.6431640855235,258.94112274898526,36.68727510785391,45.74590576472792,64.77714463003758,98.42961025856722,2628.704139262574,67050.50505050505,52.6837044938393,26.34185224691965,2.576431640855235,0.4101353377061114,0.2622568864470322,None
513,100.0,64.77714463003758,2634.0,5.295860737426283,0.33333333333333337,2.0564423819379143,257.6431640855235,258.94112274898526,36.68727510785391,45.74590576472792,64.77714463003758,98.42961025856722,2628.704139262574,67050.50505050505,52.6837044938393,26.34185224691965,2.576431640855235,0.4101353377061114,0.2622568864470322,None
514,4514.999999999994,2895.2907365147803,5105853.0,166.6305074452021,0.3333333333333338,14.568236553860046,75995.58135839216,76003.998657123,1466.4599396645335,1915.6327372626765,2895.2907365147803,4276.265934928795,5105686.369492555,5776607811.871954,2360.6331976661186,1180.3165988330593,16.8318009653139,0.06393960942992442,0.2596308925025975,None
515,1857.0000000000025,1241.2490929565138,879383.0000000002,88.22360948299163,0.33333333333333287,9.28583579038986,20390.74461612425,20396.237072686123,593.6595892108295,789.9169822924276,1241.2490929565138,1791.4960071957591,879294.7763905172,416006486.72521573,1001.5790249033315,500.78951245166576,10.98047636840292,0.09059270546058071,0.26192153514716576,None
516,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
517,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
518,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
519,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
520,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
521,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
522,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
523,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
524,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
525,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
526,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
527,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
528,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
529,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
530,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
531,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
532,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
533,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
534,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
535,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
536,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
537,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
538,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
539,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
540,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
541,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
542,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
543,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
544,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
545,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
546,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
547,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
548,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
549,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
550,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
551,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
552,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
553,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
554,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
555,35.999999999999986,22.59626665871387,462.0,2.339745962155613,0.3333333333333335,1.330999523548434,74.05403432629447,75.10449862881526,4.782660762459213,15.474416107838714,22.59626665871387,27.934024149564983,459.66025403784437,5640.685714285714,12.45960804172627,6.229804020863135,2.0570565090637363,0.5429981011794858,0.15459303794773485,None
